# hist bins, noise, noise 2x2 cl, noise 3x3 cl
8.500000000000000000e+01,3.051600000000000000e+04,8.957610000000000000e+05,2.512690000000000000e+05
8.600000000000000000e+01,2.678400000000000000e+04,8.746980000000000000e+05,2.537040000000000000e+05
8.700000000000000000e+01,2.434200000000000000e+04,8.556670000000000000e+05,2.578320000000000000e+05
8.800000000000000000e+01,2.200500000000000000e+04,8.348110000000000000e+05,2.600860000000000000e+05
8.900000000000000000e+01,1.926000000000000000e+04,8.133350000000000000e+05,2.630590000000000000e+05
9.000000000000000000e+01,1.709100000000000000e+04,7.922710000000000000e+05,2.665370000000000000e+05
9.100000000000000000e+01,1.553600000000000000e+04,7.726930000000000000e+05,2.695480000000000000e+05
9.200000000000000000e+01,1.404300000000000000e+04,7.508980000000000000e+05,2.716260000000000000e+05
9.300000000000000000e+01,1.224800000000000000e+04,7.314090000000000000e+05,2.737310000000000000e+05
9.400000000000000000e+01,1.100000000000000000e+04,7.099190000000000000e+05,2.766100000000000000e+05
9.500000000000000000e+01,1.007300000000000000e+04,6.903340000000000000e+05,2.784890000000000000e+05
9.600000000000000000e+01,8.773000000000000000e+03,6.691330000000000000e+05,2.803240000000000000e+05
9.700000000000000000e+01,7.876000000000000000e+03,6.495550000000000000e+05,2.829240000000000000e+05
9.800000000000000000e+01,6.829000000000000000e+03,6.305300000000000000e+05,2.853430000000000000e+05
9.900000000000000000e+01,6.085000000000000000e+03,6.090390000000000000e+05,2.859230000000000000e+05
1.000000000000000000e+02,5.549000000000000000e+03,5.908610000000000000e+05,2.886980000000000000e+05
1.010000000000000000e+02,4.899000000000000000e+03,5.716490000000000000e+05,2.902460000000000000e+05
1.020000000000000000e+02,4.365000000000000000e+03,5.527120000000000000e+05,2.912170000000000000e+05
1.030000000000000000e+02,3.919000000000000000e+03,5.333240000000000000e+05,2.928960000000000000e+05
1.040000000000000000e+02,3.531000000000000000e+03,5.140710000000000000e+05,2.945390000000000000e+05
1.050000000000000000e+02,3.146000000000000000e+03,4.956430000000000000e+05,2.955810000000000000e+05
1.060000000000000000e+02,2.790000000000000000e+03,4.800120000000000000e+05,2.953650000000000000e+05
1.070000000000000000e+02,2.459000000000000000e+03,4.598260000000000000e+05,2.978790000000000000e+05
1.080000000000000000e+02,2.201000000000000000e+03,4.446670000000000000e+05,2.978730000000000000e+05
1.090000000000000000e+02,1.880000000000000000e+03,4.275150000000000000e+05,2.979840000000000000e+05
1.100000000000000000e+02,1.738000000000000000e+03,4.116000000000000000e+05,3.003140000000000000e+05
1.110000000000000000e+02,1.513000000000000000e+03,3.961320000000000000e+05,2.987490000000000000e+05
1.120000000000000000e+02,1.340000000000000000e+03,3.792000000000000000e+05,2.997410000000000000e+05
1.130000000000000000e+02,1.152000000000000000e+03,3.651500000000000000e+05,3.001590000000000000e+05
1.140000000000000000e+02,1.084000000000000000e+03,3.491800000000000000e+05,2.992550000000000000e+05
1.150000000000000000e+02,1.006000000000000000e+03,3.355140000000000000e+05,2.996460000000000000e+05
1.160000000000000000e+02,8.800000000000000000e+02,3.223320000000000000e+05,3.006000000000000000e+05
1.170000000000000000e+02,8.060000000000000000e+02,3.087700000000000000e+05,2.980760000000000000e+05
1.180000000000000000e+02,6.770000000000000000e+02,2.949490000000000000e+05,2.982950000000000000e+05
1.190000000000000000e+02,5.800000000000000000e+02,2.818100000000000000e+05,2.981180000000000000e+05
1.200000000000000000e+02,5.560000000000000000e+02,2.701030000000000000e+05,2.970710000000000000e+05
1.210000000000000000e+02,4.630000000000000000e+02,2.589610000000000000e+05,2.970460000000000000e+05
1.220000000000000000e+02,4.160000000000000000e+02,2.465610000000000000e+05,2.949250000000000000e+05
1.230000000000000000e+02,3.720000000000000000e+02,2.353980000000000000e+05,2.951590000000000000e+05
1.240000000000000000e+02,3.490000000000000000e+02,2.261370000000000000e+05,2.935010000000000000e+05
1.250000000000000000e+02,3.120000000000000000e+02,2.147570000000000000e+05,2.913190000000000000e+05
1.260000000000000000e+02,2.750000000000000000e+02,2.046160000000000000e+05,2.908760000000000000e+05
1.270000000000000000e+02,2.610000000000000000e+02,1.956390000000000000e+05,2.900090000000000000e+05
1.280000000000000000e+02,2.430000000000000000e+02,1.861160000000000000e+05,2.885390000000000000e+05
1.290000000000000000e+02,2.110000000000000000e+02,1.770690000000000000e+05,2.857480000000000000e+05
1.300000000000000000e+02,1.940000000000000000e+02,1.683640000000000000e+05,2.849240000000000000e+05
1.310000000000000000e+02,1.940000000000000000e+02,1.608930000000000000e+05,2.820970000000000000e+05
1.320000000000000000e+02,1.630000000000000000e+02,1.518890000000000000e+05,2.805470000000000000e+05
1.330000000000000000e+02,1.430000000000000000e+02,1.446760000000000000e+05,2.788790000000000000e+05
1.340000000000000000e+02,1.510000000000000000e+02,1.373690000000000000e+05,2.762580000000000000e+05
1.350000000000000000e+02,1.400000000000000000e+02,1.309200000000000000e+05,2.736340000000000000e+05
1.360000000000000000e+02,1.330000000000000000e+02,1.237540000000000000e+05,2.723820000000000000e+05
1.370000000000000000e+02,1.170000000000000000e+02,1.171070000000000000e+05,2.705310000000000000e+05
1.380000000000000000e+02,1.110000000000000000e+02,1.112380000000000000e+05,2.677490000000000000e+05
1.390000000000000000e+02,9.500000000000000000e+01,1.050710000000000000e+05,2.659250000000000000e+05
1.400000000000000000e+02,8.700000000000000000e+01,9.998300000000000000e+04,2.619740000000000000e+05
1.410000000000000000e+02,8.600000000000000000e+01,9.445900000000000000e+04,2.595350000000000000e+05
1.420000000000000000e+02,7.900000000000000000e+01,8.967300000000000000e+04,2.565780000000000000e+05
1.430000000000000000e+02,8.400000000000000000e+01,8.487800000000000000e+04,2.540950000000000000e+05
1.440000000000000000e+02,4.900000000000000000e+01,8.061900000000000000e+04,2.525990000000000000e+05
1.450000000000000000e+02,6.700000000000000000e+01,7.555700000000000000e+04,2.482010000000000000e+05
1.460000000000000000e+02,6.200000000000000000e+01,7.194900000000000000e+04,2.452600000000000000e+05
1.470000000000000000e+02,6.900000000000000000e+01,6.753700000000000000e+04,2.429880000000000000e+05
1.480000000000000000e+02,6.100000000000000000e+01,6.420600000000000000e+04,2.399530000000000000e+05
1.490000000000000000e+02,6.800000000000000000e+01,6.027500000000000000e+04,2.361190000000000000e+05
1.500000000000000000e+02,6.300000000000000000e+01,5.644300000000000000e+04,2.331430000000000000e+05
1.510000000000000000e+02,5.400000000000000000e+01,5.351800000000000000e+04,2.304060000000000000e+05
1.520000000000000000e+02,4.800000000000000000e+01,5.022600000000000000e+04,2.269870000000000000e+05
1.530000000000000000e+02,3.900000000000000000e+01,4.770800000000000000e+04,2.243990000000000000e+05
1.540000000000000000e+02,4.500000000000000000e+01,4.487800000000000000e+04,2.214400000000000000e+05
1.550000000000000000e+02,4.800000000000000000e+01,4.210300000000000000e+04,2.181710000000000000e+05
1.560000000000000000e+02,2.800000000000000000e+01,3.990900000000000000e+04,2.146690000000000000e+05
1.570000000000000000e+02,3.500000000000000000e+01,3.704300000000000000e+04,2.118620000000000000e+05
1.580000000000000000e+02,5.000000000000000000e+01,3.541800000000000000e+04,2.071050000000000000e+05
1.590000000000000000e+02,5.000000000000000000e+01,3.314300000000000000e+04,2.047130000000000000e+05
1.600000000000000000e+02,4.200000000000000000e+01,3.152900000000000000e+04,2.009290000000000000e+05
1.610000000000000000e+02,3.900000000000000000e+01,2.922900000000000000e+04,1.980380000000000000e+05
1.620000000000000000e+02,4.100000000000000000e+01,2.722600000000000000e+04,1.948620000000000000e+05
1.630000000000000000e+02,3.500000000000000000e+01,2.547300000000000000e+04,1.913440000000000000e+05
1.640000000000000000e+02,3.400000000000000000e+01,2.406300000000000000e+04,1.882440000000000000e+05
1.650000000000000000e+02,3.800000000000000000e+01,2.280600000000000000e+04,1.842140000000000000e+05
1.660000000000000000e+02,3.400000000000000000e+01,2.116700000000000000e+04,1.820740000000000000e+05
1.670000000000000000e+02,2.200000000000000000e+01,2.001600000000000000e+04,1.778550000000000000e+05
1.680000000000000000e+02,3.500000000000000000e+01,1.873300000000000000e+04,1.746860000000000000e+05
1.690000000000000000e+02,3.300000000000000000e+01,1.731200000000000000e+04,1.718240000000000000e+05
1.700000000000000000e+02,2.300000000000000000e+01,1.629500000000000000e+04,1.686370000000000000e+05
1.710000000000000000e+02,2.200000000000000000e+01,1.531200000000000000e+04,1.652100000000000000e+05
1.720000000000000000e+02,2.200000000000000000e+01,1.427000000000000000e+04,1.621120000000000000e+05
1.730000000000000000e+02,1.800000000000000000e+01,1.348800000000000000e+04,1.585960000000000000e+05
1.740000000000000000e+02,2.600000000000000000e+01,1.281700000000000000e+04,1.550170000000000000e+05
1.750000000000000000e+02,2.600000000000000000e+01,1.168500000000000000e+04,1.523820000000000000e+05
1.760000000000000000e+02,2.600000000000000000e+01,1.106200000000000000e+04,1.491880000000000000e+05
1.770000000000000000e+02,2.300000000000000000e+01,1.024900000000000000e+04,1.462620000000000000e+05
1.780000000000000000e+02,2.500000000000000000e+01,9.445000000000000000e+03,1.427410000000000000e+05
1.790000000000000000e+02,2.300000000000000000e+01,9.071000000000000000e+03,1.400990000000000000e+05
1.800000000000000000e+02,1.100000000000000000e+01,8.172000000000000000e+03,1.368510000000000000e+05
1.810000000000000000e+02,2.400000000000000000e+01,7.967000000000000000e+03,1.337150000000000000e+05
1.820000000000000000e+02,1.400000000000000000e+01,7.429000000000000000e+03,1.307020000000000000e+05
1.830000000000000000e+02,1.300000000000000000e+01,6.742000000000000000e+03,1.275060000000000000e+05
1.840000000000000000e+02,2.400000000000000000e+01,6.397000000000000000e+03,1.247310000000000000e+05
1.850000000000000000e+02,1.700000000000000000e+01,6.022000000000000000e+03,1.221470000000000000e+05
1.860000000000000000e+02,1.700000000000000000e+01,5.655000000000000000e+03,1.194070000000000000e+05
1.870000000000000000e+02,1.400000000000000000e+01,5.180000000000000000e+03,1.163010000000000000e+05
1.880000000000000000e+02,1.300000000000000000e+01,4.759000000000000000e+03,1.136370000000000000e+05
1.890000000000000000e+02,1.600000000000000000e+01,4.468000000000000000e+03,1.103590000000000000e+05
1.900000000000000000e+02,1.900000000000000000e+01,4.223000000000000000e+03,1.082960000000000000e+05
1.910000000000000000e+02,1.400000000000000000e+01,3.779000000000000000e+03,1.049010000000000000e+05
1.920000000000000000e+02,1.000000000000000000e+01,3.676000000000000000e+03,1.026650000000000000e+05
1.930000000000000000e+02,1.400000000000000000e+01,3.359000000000000000e+03,9.991500000000000000e+04
1.940000000000000000e+02,7.000000000000000000e+00,3.205000000000000000e+03,9.745500000000000000e+04
1.950000000000000000e+02,8.000000000000000000e+00,2.938000000000000000e+03,9.521400000000000000e+04
1.960000000000000000e+02,1.200000000000000000e+01,2.738000000000000000e+03,9.282300000000000000e+04
1.970000000000000000e+02,1.400000000000000000e+01,2.473000000000000000e+03,9.042900000000000000e+04
1.980000000000000000e+02,1.200000000000000000e+01,2.267000000000000000e+03,8.832800000000000000e+04
1.990000000000000000e+02,9.000000000000000000e+00,2.276000000000000000e+03,8.526800000000000000e+04
2.000000000000000000e+02,1.100000000000000000e+01,2.021000000000000000e+03,8.299600000000000000e+04
2.010000000000000000e+02,7.000000000000000000e+00,1.867000000000000000e+03,8.101800000000000000e+04
2.020000000000000000e+02,1.400000000000000000e+01,1.789000000000000000e+03,7.842300000000000000e+04
2.030000000000000000e+02,9.000000000000000000e+00,1.581000000000000000e+03,7.667100000000000000e+04
2.040000000000000000e+02,1.300000000000000000e+01,1.488000000000000000e+03,7.428300000000000000e+04
2.050000000000000000e+02,9.000000000000000000e+00,1.385000000000000000e+03,7.190800000000000000e+04
2.060000000000000000e+02,6.000000000000000000e+00,1.318000000000000000e+03,7.060300000000000000e+04
2.070000000000000000e+02,6.000000000000000000e+00,1.208000000000000000e+03,6.822200000000000000e+04
2.080000000000000000e+02,4.000000000000000000e+00,1.118000000000000000e+03,6.679900000000000000e+04
2.090000000000000000e+02,3.000000000000000000e+00,1.071000000000000000e+03,6.444600000000000000e+04
2.100000000000000000e+02,6.000000000000000000e+00,9.830000000000000000e+02,6.267700000000000000e+04
2.110000000000000000e+02,1.000000000000000000e+01,8.620000000000000000e+02,6.039300000000000000e+04
2.120000000000000000e+02,6.000000000000000000e+00,8.650000000000000000e+02,5.918000000000000000e+04
2.130000000000000000e+02,4.000000000000000000e+00,7.580000000000000000e+02,5.717700000000000000e+04
2.140000000000000000e+02,7.000000000000000000e+00,6.970000000000000000e+02,5.527700000000000000e+04
2.150000000000000000e+02,4.000000000000000000e+00,6.730000000000000000e+02,5.406500000000000000e+04
2.160000000000000000e+02,3.000000000000000000e+00,6.050000000000000000e+02,5.245500000000000000e+04
2.170000000000000000e+02,3.000000000000000000e+00,6.320000000000000000e+02,5.068600000000000000e+04
2.180000000000000000e+02,4.000000000000000000e+00,5.310000000000000000e+02,4.891300000000000000e+04
2.190000000000000000e+02,3.000000000000000000e+00,4.630000000000000000e+02,4.754600000000000000e+04
2.200000000000000000e+02,3.000000000000000000e+00,4.630000000000000000e+02,4.567400000000000000e+04
2.210000000000000000e+02,8.000000000000000000e+00,3.980000000000000000e+02,4.460000000000000000e+04
2.220000000000000000e+02,4.000000000000000000e+00,4.050000000000000000e+02,4.314400000000000000e+04
2.230000000000000000e+02,7.000000000000000000e+00,3.670000000000000000e+02,4.149100000000000000e+04
2.240000000000000000e+02,1.100000000000000000e+01,3.380000000000000000e+02,4.031700000000000000e+04
2.250000000000000000e+02,5.000000000000000000e+00,2.990000000000000000e+02,3.917900000000000000e+04
2.260000000000000000e+02,2.000000000000000000e+00,2.720000000000000000e+02,3.787800000000000000e+04
2.270000000000000000e+02,5.000000000000000000e+00,2.660000000000000000e+02,3.671200000000000000e+04
2.280000000000000000e+02,5.000000000000000000e+00,2.610000000000000000e+02,3.537900000000000000e+04
2.290000000000000000e+02,4.000000000000000000e+00,2.300000000000000000e+02,3.410700000000000000e+04
2.300000000000000000e+02,1.000000000000000000e+00,2.030000000000000000e+02,3.330000000000000000e+04
2.310000000000000000e+02,1.000000000000000000e+00,1.990000000000000000e+02,3.186200000000000000e+04
2.320000000000000000e+02,1.000000000000000000e+00,1.940000000000000000e+02,3.089700000000000000e+04
2.330000000000000000e+02,1.000000000000000000e+00,1.630000000000000000e+02,2.934100000000000000e+04
2.340000000000000000e+02,3.000000000000000000e+00,1.410000000000000000e+02,2.885200000000000000e+04
2.350000000000000000e+02,1.000000000000000000e+00,1.490000000000000000e+02,2.812800000000000000e+04
2.360000000000000000e+02,2.000000000000000000e+00,1.570000000000000000e+02,2.667900000000000000e+04
2.370000000000000000e+02,0.000000000000000000e+00,1.360000000000000000e+02,2.581100000000000000e+04
2.380000000000000000e+02,1.000000000000000000e+00,8.800000000000000000e+01,2.502900000000000000e+04
2.390000000000000000e+02,5.000000000000000000e+00,1.130000000000000000e+02,2.409300000000000000e+04
2.400000000000000000e+02,1.000000000000000000e+00,1.020000000000000000e+02,2.340900000000000000e+04
2.410000000000000000e+02,1.000000000000000000e+00,9.400000000000000000e+01,2.256500000000000000e+04
2.420000000000000000e+02,0.000000000000000000e+00,8.400000000000000000e+01,2.156400000000000000e+04
2.430000000000000000e+02,1.000000000000000000e+00,8.100000000000000000e+01,2.090700000000000000e+04
2.440000000000000000e+02,3.000000000000000000e+00,6.500000000000000000e+01,2.024600000000000000e+04
2.450000000000000000e+02,1.000000000000000000e+00,6.100000000000000000e+01,1.922200000000000000e+04
2.460000000000000000e+02,1.000000000000000000e+00,6.000000000000000000e+01,1.856800000000000000e+04
2.470000000000000000e+02,2.000000000000000000e+00,4.700000000000000000e+01,1.784500000000000000e+04
2.480000000000000000e+02,2.000000000000000000e+00,5.600000000000000000e+01,1.739700000000000000e+04
2.490000000000000000e+02,2.000000000000000000e+00,4.600000000000000000e+01,1.675500000000000000e+04
2.500000000000000000e+02,2.000000000000000000e+00,3.800000000000000000e+01,1.628900000000000000e+04
2.510000000000000000e+02,2.000000000000000000e+00,3.200000000000000000e+01,1.543600000000000000e+04
2.520000000000000000e+02,1.000000000000000000e+00,3.100000000000000000e+01,1.512500000000000000e+04
2.530000000000000000e+02,0.000000000000000000e+00,3.400000000000000000e+01,1.415800000000000000e+04
2.540000000000000000e+02,3.000000000000000000e+00,3.200000000000000000e+01,1.396200000000000000e+04
2.550000000000000000e+02,2.000000000000000000e+00,3.700000000000000000e+01,1.309700000000000000e+04
2.560000000000000000e+02,0.000000000000000000e+00,2.500000000000000000e+01,1.273900000000000000e+04
2.570000000000000000e+02,3.000000000000000000e+00,2.500000000000000000e+01,1.225100000000000000e+04
2.580000000000000000e+02,1.000000000000000000e+00,2.200000000000000000e+01,1.178300000000000000e+04
2.590000000000000000e+02,0.000000000000000000e+00,2.800000000000000000e+01,1.156400000000000000e+04
2.600000000000000000e+02,1.000000000000000000e+00,1.700000000000000000e+01,1.072800000000000000e+04
2.610000000000000000e+02,0.000000000000000000e+00,1.700000000000000000e+01,1.037300000000000000e+04
2.620000000000000000e+02,1.000000000000000000e+00,2.200000000000000000e+01,1.001100000000000000e+04
2.630000000000000000e+02,0.000000000000000000e+00,7.000000000000000000e+00,9.593000000000000000e+03
2.640000000000000000e+02,0.000000000000000000e+00,1.400000000000000000e+01,9.327000000000000000e+03
2.650000000000000000e+02,1.000000000000000000e+00,1.100000000000000000e+01,8.921000000000000000e+03
2.660000000000000000e+02,0.000000000000000000e+00,1.400000000000000000e+01,8.545000000000000000e+03
2.670000000000000000e+02,0.000000000000000000e+00,2.000000000000000000e+01,8.259000000000000000e+03
2.680000000000000000e+02,2.000000000000000000e+00,1.600000000000000000e+01,8.027000000000000000e+03
2.690000000000000000e+02,1.000000000000000000e+00,1.200000000000000000e+01,7.633000000000000000e+03
2.700000000000000000e+02,1.000000000000000000e+00,7.000000000000000000e+00,7.411000000000000000e+03
2.710000000000000000e+02,0.000000000000000000e+00,9.000000000000000000e+00,6.945000000000000000e+03
2.720000000000000000e+02,0.000000000000000000e+00,7.000000000000000000e+00,6.631000000000000000e+03
2.730000000000000000e+02,0.000000000000000000e+00,5.000000000000000000e+00,6.421000000000000000e+03
2.740000000000000000e+02,1.000000000000000000e+00,6.000000000000000000e+00,6.180000000000000000e+03
2.750000000000000000e+02,1.000000000000000000e+00,5.000000000000000000e+00,5.881000000000000000e+03
2.760000000000000000e+02,0.000000000000000000e+00,8.000000000000000000e+00,5.729000000000000000e+03
2.770000000000000000e+02,0.000000000000000000e+00,1.300000000000000000e+01,5.359000000000000000e+03
2.780000000000000000e+02,0.000000000000000000e+00,8.000000000000000000e+00,5.235000000000000000e+03
2.790000000000000000e+02,0.000000000000000000e+00,3.000000000000000000e+00,4.932000000000000000e+03
2.800000000000000000e+02,0.000000000000000000e+00,4.000000000000000000e+00,4.799000000000000000e+03
2.810000000000000000e+02,1.000000000000000000e+00,5.000000000000000000e+00,4.606000000000000000e+03
2.820000000000000000e+02,0.000000000000000000e+00,3.000000000000000000e+00,4.305000000000000000e+03
2.830000000000000000e+02,0.000000000000000000e+00,4.000000000000000000e+00,4.212000000000000000e+03
2.840000000000000000e+02,2.000000000000000000e+00,4.000000000000000000e+00,3.990000000000000000e+03
2.850000000000000000e+02,2.000000000000000000e+00,3.000000000000000000e+00,3.761000000000000000e+03
2.860000000000000000e+02,0.000000000000000000e+00,7.000000000000000000e+00,3.610000000000000000e+03
2.870000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00,3.521000000000000000e+03
2.880000000000000000e+02,1.000000000000000000e+00,3.000000000000000000e+00,3.327000000000000000e+03
2.890000000000000000e+02,1.000000000000000000e+00,2.000000000000000000e+00,3.159000000000000000e+03
2.900000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00,3.134000000000000000e+03
2.910000000000000000e+02,0.000000000000000000e+00,2.000000000000000000e+00,2.877000000000000000e+03
2.920000000000000000e+02,0.000000000000000000e+00,2.000000000000000000e+00,2.741000000000000000e+03
2.930000000000000000e+02,0.000000000000000000e+00,2.000000000000000000e+00,2.661000000000000000e+03
2.940000000000000000e+02,0.000000000000000000e+00,2.000000000000000000e+00,2.604000000000000000e+03
2.950000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00,2.427000000000000000e+03
2.960000000000000000e+02,2.000000000000000000e+00,0.000000000000000000e+00,2.276000000000000000e+03
2.970000000000000000e+02,0.000000000000000000e+00,3.000000000000000000e+00,2.288000000000000000e+03
2.980000000000000000e+02,0.000000000000000000e+00,6.000000000000000000e+00,2.186000000000000000e+03
2.990000000000000000e+02,0.000000000000000000e+00,2.000000000000000000e+00,2.066000000000000000e+03
3.000000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00,1.940000000000000000e+03
3.010000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00,1.782000000000000000e+03
3.020000000000000000e+02,1.000000000000000000e+00,4.000000000000000000e+00,1.762000000000000000e+03
3.030000000000000000e+02,0.000000000000000000e+00,3.000000000000000000e+00,1.760000000000000000e+03
3.040000000000000000e+02,0.000000000000000000e+00,2.000000000000000000e+00,1.593000000000000000e+03
3.050000000000000000e+02,0.000000000000000000e+00,2.000000000000000000e+00,1.486000000000000000e+03
3.060000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00,1.450000000000000000e+03
3.070000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.375000000000000000e+03
3.080000000000000000e+02,0.000000000000000000e+00,2.000000000000000000e+00,1.338000000000000000e+03
3.090000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00,1.247000000000000000e+03
3.100000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00,1.259000000000000000e+03
3.110000000000000000e+02,1.000000000000000000e+00,3.000000000000000000e+00,1.154000000000000000e+03
3.120000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.068000000000000000e+03
3.130000000000000000e+02,0.000000000000000000e+00,2.000000000000000000e+00,1.036000000000000000e+03
3.140000000000000000e+02,0.000000000000000000e+00,3.000000000000000000e+00,1.024000000000000000e+03
3.150000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,9.280000000000000000e+02
3.160000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,8.630000000000000000e+02
3.170000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,8.590000000000000000e+02
3.180000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00,8.070000000000000000e+02
3.190000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00,7.310000000000000000e+02
3.200000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,7.340000000000000000e+02
3.210000000000000000e+02,0.000000000000000000e+00,2.000000000000000000e+00,6.670000000000000000e+02
3.220000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,6.540000000000000000e+02
3.230000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,7.060000000000000000e+02
3.240000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00,5.860000000000000000e+02
3.250000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.680000000000000000e+02
3.260000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.210000000000000000e+02
3.270000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00,5.200000000000000000e+02
3.280000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.810000000000000000e+02
3.290000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.630000000000000000e+02
3.300000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.730000000000000000e+02
3.310000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.430000000000000000e+02
3.320000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.290000000000000000e+02
3.330000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00,4.160000000000000000e+02
3.340000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.440000000000000000e+02
3.350000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00,3.930000000000000000e+02
3.360000000000000000e+02,0.000000000000000000e+00,2.000000000000000000e+00,3.050000000000000000e+02
3.370000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.190000000000000000e+02
3.380000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,2.930000000000000000e+02
3.390000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.120000000000000000e+02
3.400000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,2.370000000000000000e+02
3.410000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,2.730000000000000000e+02
3.420000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,2.340000000000000000e+02
3.430000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,2.360000000000000000e+02
3.440000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,2.290000000000000000e+02
3.450000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,2.230000000000000000e+02
3.460000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+02
3.470000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.860000000000000000e+02
3.480000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.650000000000000000e+02
3.490000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.670000000000000000e+02
3.500000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.540000000000000000e+02
3.510000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.450000000000000000e+02
3.520000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+02
3.530000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.190000000000000000e+02
3.540000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.200000000000000000e+02
3.550000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.370000000000000000e+02
3.560000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.380000000000000000e+02
3.570000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.300000000000000000e+02
3.580000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.100000000000000000e+02
3.590000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.020000000000000000e+02
3.600000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,8.400000000000000000e+01
3.610000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,8.100000000000000000e+01
3.620000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,7.800000000000000000e+01
3.630000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,9.300000000000000000e+01
3.640000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00,8.000000000000000000e+01
3.650000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,6.900000000000000000e+01
3.660000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,6.600000000000000000e+01
3.670000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,7.300000000000000000e+01
3.680000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.400000000000000000e+01
3.690000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,6.400000000000000000e+01
3.700000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.300000000000000000e+01
3.710000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.400000000000000000e+01
3.720000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.800000000000000000e+01
3.730000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.100000000000000000e+01
3.740000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+01
3.750000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.600000000000000000e+01
