# hist bins, signal, signal 2x2 cl, signal 3x3 cl
8.300000000000000000e+01,5.552500000000000000e+04,3.524620000000000000e+05,1.050040000000000000e+05
8.400000000000000000e+01,5.199500000000000000e+04,3.450600000000000000e+05,1.051450000000000000e+05
8.500000000000000000e+01,4.849600000000000000e+04,3.361270000000000000e+05,1.049320000000000000e+05
8.600000000000000000e+01,4.574800000000000000e+04,3.303770000000000000e+05,1.044480000000000000e+05
8.700000000000000000e+01,4.334600000000000000e+04,3.230600000000000000e+05,1.038190000000000000e+05
8.800000000000000000e+01,3.982400000000000000e+04,3.150200000000000000e+05,1.039120000000000000e+05
8.900000000000000000e+01,3.775100000000000000e+04,3.085030000000000000e+05,1.031600000000000000e+05
9.000000000000000000e+01,3.552900000000000000e+04,3.015750000000000000e+05,1.029560000000000000e+05
9.100000000000000000e+01,3.379500000000000000e+04,2.929820000000000000e+05,1.034810000000000000e+05
9.200000000000000000e+01,3.220600000000000000e+04,2.874250000000000000e+05,1.031630000000000000e+05
9.300000000000000000e+01,3.018500000000000000e+04,2.794030000000000000e+05,1.021020000000000000e+05
9.400000000000000000e+01,2.864900000000000000e+04,2.729350000000000000e+05,1.017190000000000000e+05
9.500000000000000000e+01,2.758800000000000000e+04,2.657280000000000000e+05,1.007270000000000000e+05
9.600000000000000000e+01,2.646800000000000000e+04,2.590870000000000000e+05,1.008390000000000000e+05
9.700000000000000000e+01,2.589400000000000000e+04,2.524650000000000000e+05,1.005750000000000000e+05
9.800000000000000000e+01,2.455200000000000000e+04,2.449270000000000000e+05,1.003360000000000000e+05
9.900000000000000000e+01,2.332200000000000000e+04,2.385640000000000000e+05,1.004260000000000000e+05
1.000000000000000000e+02,2.249900000000000000e+04,2.323780000000000000e+05,9.996400000000000000e+04
1.010000000000000000e+02,2.159200000000000000e+04,2.265800000000000000e+05,9.922600000000000000e+04
1.020000000000000000e+02,2.136900000000000000e+04,2.200390000000000000e+05,9.892000000000000000e+04
1.030000000000000000e+02,2.038500000000000000e+04,2.132230000000000000e+05,9.789300000000000000e+04
1.040000000000000000e+02,1.976600000000000000e+04,2.072350000000000000e+05,9.774700000000000000e+04
1.050000000000000000e+02,1.941400000000000000e+04,2.008930000000000000e+05,9.757800000000000000e+04
1.060000000000000000e+02,1.868600000000000000e+04,1.956010000000000000e+05,9.727500000000000000e+04
1.070000000000000000e+02,1.841600000000000000e+04,1.887340000000000000e+05,9.627800000000000000e+04
1.080000000000000000e+02,1.795600000000000000e+04,1.832640000000000000e+05,9.539700000000000000e+04
1.090000000000000000e+02,1.756100000000000000e+04,1.778480000000000000e+05,9.525800000000000000e+04
1.100000000000000000e+02,1.693800000000000000e+04,1.709940000000000000e+05,9.550600000000000000e+04
1.110000000000000000e+02,1.657700000000000000e+04,1.666760000000000000e+05,9.382000000000000000e+04
1.120000000000000000e+02,1.614400000000000000e+04,1.609250000000000000e+05,9.349700000000000000e+04
1.130000000000000000e+02,1.586100000000000000e+04,1.557880000000000000e+05,9.320800000000000000e+04
1.140000000000000000e+02,1.559900000000000000e+04,1.510810000000000000e+05,9.229400000000000000e+04
1.150000000000000000e+02,1.500100000000000000e+04,1.456400000000000000e+05,9.220700000000000000e+04
1.160000000000000000e+02,1.493100000000000000e+04,1.404550000000000000e+05,9.123500000000000000e+04
1.170000000000000000e+02,1.449600000000000000e+04,1.362990000000000000e+05,9.069000000000000000e+04
1.180000000000000000e+02,1.421800000000000000e+04,1.310730000000000000e+05,8.976900000000000000e+04
1.190000000000000000e+02,1.387700000000000000e+04,1.270430000000000000e+05,8.981600000000000000e+04
1.200000000000000000e+02,1.389400000000000000e+04,1.226120000000000000e+05,8.895900000000000000e+04
1.210000000000000000e+02,1.325400000000000000e+04,1.181510000000000000e+05,8.823500000000000000e+04
1.220000000000000000e+02,1.312200000000000000e+04,1.140240000000000000e+05,8.774500000000000000e+04
1.230000000000000000e+02,1.274800000000000000e+04,1.091910000000000000e+05,8.717300000000000000e+04
1.240000000000000000e+02,1.251800000000000000e+04,1.051960000000000000e+05,8.651000000000000000e+04
1.250000000000000000e+02,1.224200000000000000e+04,1.020320000000000000e+05,8.621700000000000000e+04
1.260000000000000000e+02,1.189000000000000000e+04,9.799000000000000000e+04,8.456300000000000000e+04
1.270000000000000000e+02,1.160800000000000000e+04,9.410800000000000000e+04,8.348700000000000000e+04
1.280000000000000000e+02,1.149300000000000000e+04,9.097900000000000000e+04,8.333300000000000000e+04
1.290000000000000000e+02,1.121000000000000000e+04,8.769500000000000000e+04,8.278700000000000000e+04
1.300000000000000000e+02,1.081000000000000000e+04,8.343100000000000000e+04,8.240300000000000000e+04
1.310000000000000000e+02,1.047600000000000000e+04,8.082500000000000000e+04,8.146400000000000000e+04
1.320000000000000000e+02,1.032400000000000000e+04,7.751900000000000000e+04,8.021500000000000000e+04
1.330000000000000000e+02,1.023300000000000000e+04,7.564800000000000000e+04,7.966500000000000000e+04
1.340000000000000000e+02,9.618000000000000000e+03,7.171400000000000000e+04,7.923200000000000000e+04
1.350000000000000000e+02,9.541000000000000000e+03,6.886400000000000000e+04,7.794300000000000000e+04
1.360000000000000000e+02,9.390000000000000000e+03,6.637200000000000000e+04,7.716800000000000000e+04
1.370000000000000000e+02,8.963000000000000000e+03,6.338400000000000000e+04,7.706600000000000000e+04
1.380000000000000000e+02,8.767000000000000000e+03,6.138000000000000000e+04,7.615700000000000000e+04
1.390000000000000000e+02,8.709000000000000000e+03,5.836200000000000000e+04,7.517200000000000000e+04
1.400000000000000000e+02,8.312000000000000000e+03,5.607000000000000000e+04,7.420400000000000000e+04
1.410000000000000000e+02,7.898000000000000000e+03,5.422100000000000000e+04,7.429300000000000000e+04
1.420000000000000000e+02,7.651000000000000000e+03,5.176200000000000000e+04,7.261800000000000000e+04
1.430000000000000000e+02,7.492000000000000000e+03,4.943700000000000000e+04,7.184800000000000000e+04
1.440000000000000000e+02,7.161000000000000000e+03,4.746100000000000000e+04,7.145500000000000000e+04
1.450000000000000000e+02,6.885000000000000000e+03,4.529000000000000000e+04,7.016400000000000000e+04
1.460000000000000000e+02,6.698000000000000000e+03,4.371100000000000000e+04,6.962700000000000000e+04
1.470000000000000000e+02,6.553000000000000000e+03,4.204100000000000000e+04,6.925500000000000000e+04
1.480000000000000000e+02,6.321000000000000000e+03,4.031500000000000000e+04,6.815100000000000000e+04
1.490000000000000000e+02,6.074000000000000000e+03,3.882300000000000000e+04,6.695800000000000000e+04
1.500000000000000000e+02,5.937000000000000000e+03,3.716700000000000000e+04,6.690300000000000000e+04
1.510000000000000000e+02,5.690000000000000000e+03,3.573600000000000000e+04,6.559100000000000000e+04
1.520000000000000000e+02,5.358000000000000000e+03,3.402000000000000000e+04,6.486000000000000000e+04
1.530000000000000000e+02,5.126000000000000000e+03,3.312000000000000000e+04,6.381200000000000000e+04
1.540000000000000000e+02,5.071000000000000000e+03,3.168200000000000000e+04,6.332200000000000000e+04
1.550000000000000000e+02,4.813000000000000000e+03,3.027000000000000000e+04,6.215800000000000000e+04
1.560000000000000000e+02,4.602000000000000000e+03,2.917100000000000000e+04,6.175500000000000000e+04
1.570000000000000000e+02,4.367000000000000000e+03,2.778700000000000000e+04,6.065100000000000000e+04
1.580000000000000000e+02,4.084000000000000000e+03,2.676900000000000000e+04,6.024400000000000000e+04
1.590000000000000000e+02,3.934000000000000000e+03,2.609500000000000000e+04,5.926900000000000000e+04
1.600000000000000000e+02,3.753000000000000000e+03,2.512900000000000000e+04,5.824700000000000000e+04
1.610000000000000000e+02,3.653000000000000000e+03,2.395700000000000000e+04,5.839200000000000000e+04
1.620000000000000000e+02,3.419000000000000000e+03,2.306500000000000000e+04,5.685500000000000000e+04
1.630000000000000000e+02,3.321000000000000000e+03,2.228300000000000000e+04,5.630600000000000000e+04
1.640000000000000000e+02,3.144000000000000000e+03,2.154600000000000000e+04,5.545100000000000000e+04
1.650000000000000000e+02,2.932000000000000000e+03,2.085300000000000000e+04,5.497400000000000000e+04
1.660000000000000000e+02,2.847000000000000000e+03,1.988100000000000000e+04,5.351300000000000000e+04
1.670000000000000000e+02,2.657000000000000000e+03,1.902100000000000000e+04,5.308200000000000000e+04
1.680000000000000000e+02,2.465000000000000000e+03,1.842700000000000000e+04,5.238100000000000000e+04
1.690000000000000000e+02,2.485000000000000000e+03,1.801400000000000000e+04,5.140800000000000000e+04
1.700000000000000000e+02,2.343000000000000000e+03,1.745600000000000000e+04,5.082200000000000000e+04
1.710000000000000000e+02,2.227000000000000000e+03,1.682200000000000000e+04,4.993400000000000000e+04
1.720000000000000000e+02,2.075000000000000000e+03,1.604000000000000000e+04,4.898700000000000000e+04
1.730000000000000000e+02,1.894000000000000000e+03,1.568500000000000000e+04,4.836200000000000000e+04
1.740000000000000000e+02,1.833000000000000000e+03,1.516700000000000000e+04,4.745400000000000000e+04
1.750000000000000000e+02,1.797000000000000000e+03,1.469800000000000000e+04,4.679700000000000000e+04
1.760000000000000000e+02,1.685000000000000000e+03,1.432800000000000000e+04,4.599400000000000000e+04
1.770000000000000000e+02,1.622000000000000000e+03,1.397100000000000000e+04,4.531000000000000000e+04
1.780000000000000000e+02,1.519000000000000000e+03,1.334100000000000000e+04,4.466100000000000000e+04
1.790000000000000000e+02,1.479000000000000000e+03,1.306400000000000000e+04,4.411100000000000000e+04
1.800000000000000000e+02,1.339000000000000000e+03,1.272400000000000000e+04,4.297000000000000000e+04
1.810000000000000000e+02,1.273000000000000000e+03,1.240200000000000000e+04,4.175500000000000000e+04
1.820000000000000000e+02,1.266000000000000000e+03,1.209700000000000000e+04,4.174700000000000000e+04
1.830000000000000000e+02,1.252000000000000000e+03,1.181500000000000000e+04,4.102400000000000000e+04
1.840000000000000000e+02,1.127000000000000000e+03,1.130300000000000000e+04,4.060500000000000000e+04
1.850000000000000000e+02,1.111000000000000000e+03,1.118500000000000000e+04,3.966800000000000000e+04
1.860000000000000000e+02,1.006000000000000000e+03,1.081900000000000000e+04,3.879700000000000000e+04
1.870000000000000000e+02,9.480000000000000000e+02,1.057900000000000000e+04,3.828100000000000000e+04
1.880000000000000000e+02,9.430000000000000000e+02,1.058400000000000000e+04,3.757500000000000000e+04
1.890000000000000000e+02,9.210000000000000000e+02,1.035500000000000000e+04,3.702700000000000000e+04
1.900000000000000000e+02,9.100000000000000000e+02,1.004800000000000000e+04,3.610200000000000000e+04
1.910000000000000000e+02,8.530000000000000000e+02,9.878000000000000000e+03,3.534900000000000000e+04
1.920000000000000000e+02,8.300000000000000000e+02,9.623000000000000000e+03,3.492100000000000000e+04
1.930000000000000000e+02,7.590000000000000000e+02,9.586000000000000000e+03,3.414800000000000000e+04
1.940000000000000000e+02,7.660000000000000000e+02,9.342000000000000000e+03,3.350400000000000000e+04
1.950000000000000000e+02,7.160000000000000000e+02,9.131000000000000000e+03,3.285100000000000000e+04
1.960000000000000000e+02,6.460000000000000000e+02,9.117000000000000000e+03,3.235900000000000000e+04
1.970000000000000000e+02,6.850000000000000000e+02,8.750000000000000000e+03,3.172000000000000000e+04
1.980000000000000000e+02,6.620000000000000000e+02,8.855000000000000000e+03,3.112800000000000000e+04
1.990000000000000000e+02,6.340000000000000000e+02,8.640000000000000000e+03,3.093500000000000000e+04
2.000000000000000000e+02,5.860000000000000000e+02,8.515000000000000000e+03,2.986800000000000000e+04
2.010000000000000000e+02,5.570000000000000000e+02,8.451000000000000000e+03,2.938200000000000000e+04
2.020000000000000000e+02,5.480000000000000000e+02,8.193000000000000000e+03,2.924200000000000000e+04
2.030000000000000000e+02,5.630000000000000000e+02,7.979000000000000000e+03,2.823500000000000000e+04
2.040000000000000000e+02,4.910000000000000000e+02,7.933000000000000000e+03,2.776400000000000000e+04
2.050000000000000000e+02,5.070000000000000000e+02,7.795000000000000000e+03,2.718100000000000000e+04
2.060000000000000000e+02,4.680000000000000000e+02,7.843000000000000000e+03,2.684300000000000000e+04
2.070000000000000000e+02,4.870000000000000000e+02,7.541000000000000000e+03,2.606900000000000000e+04
2.080000000000000000e+02,4.740000000000000000e+02,7.554000000000000000e+03,2.550100000000000000e+04
2.090000000000000000e+02,4.410000000000000000e+02,7.538000000000000000e+03,2.517500000000000000e+04
2.100000000000000000e+02,4.040000000000000000e+02,7.395000000000000000e+03,2.469600000000000000e+04
2.110000000000000000e+02,4.110000000000000000e+02,7.365000000000000000e+03,2.419800000000000000e+04
2.120000000000000000e+02,4.290000000000000000e+02,7.101000000000000000e+03,2.349600000000000000e+04
2.130000000000000000e+02,3.760000000000000000e+02,6.838000000000000000e+03,2.335500000000000000e+04
2.140000000000000000e+02,4.080000000000000000e+02,6.858000000000000000e+03,2.267000000000000000e+04
2.150000000000000000e+02,3.900000000000000000e+02,6.876000000000000000e+03,2.209100000000000000e+04
2.160000000000000000e+02,3.720000000000000000e+02,6.664000000000000000e+03,2.166500000000000000e+04
2.170000000000000000e+02,3.670000000000000000e+02,6.672000000000000000e+03,2.149600000000000000e+04
2.180000000000000000e+02,3.350000000000000000e+02,6.643000000000000000e+03,2.078300000000000000e+04
2.190000000000000000e+02,3.380000000000000000e+02,6.516000000000000000e+03,2.039200000000000000e+04
2.200000000000000000e+02,3.170000000000000000e+02,6.316000000000000000e+03,2.008100000000000000e+04
2.210000000000000000e+02,3.240000000000000000e+02,6.351000000000000000e+03,1.961000000000000000e+04
2.220000000000000000e+02,3.110000000000000000e+02,6.286000000000000000e+03,1.930700000000000000e+04
2.230000000000000000e+02,2.480000000000000000e+02,6.151000000000000000e+03,1.860500000000000000e+04
2.240000000000000000e+02,2.890000000000000000e+02,5.967000000000000000e+03,1.825700000000000000e+04
2.250000000000000000e+02,2.890000000000000000e+02,5.838000000000000000e+03,1.793400000000000000e+04
2.260000000000000000e+02,2.710000000000000000e+02,5.725000000000000000e+03,1.754000000000000000e+04
2.270000000000000000e+02,2.490000000000000000e+02,5.882000000000000000e+03,1.699300000000000000e+04
2.280000000000000000e+02,2.340000000000000000e+02,5.776000000000000000e+03,1.660000000000000000e+04
2.290000000000000000e+02,2.590000000000000000e+02,5.616000000000000000e+03,1.659400000000000000e+04
2.300000000000000000e+02,2.690000000000000000e+02,5.538000000000000000e+03,1.584600000000000000e+04
2.310000000000000000e+02,2.350000000000000000e+02,5.487000000000000000e+03,1.585700000000000000e+04
2.320000000000000000e+02,2.760000000000000000e+02,5.414000000000000000e+03,1.515000000000000000e+04
2.330000000000000000e+02,2.210000000000000000e+02,5.216000000000000000e+03,1.529500000000000000e+04
2.340000000000000000e+02,2.250000000000000000e+02,5.118000000000000000e+03,1.476800000000000000e+04
2.350000000000000000e+02,2.010000000000000000e+02,5.075000000000000000e+03,1.438600000000000000e+04
2.360000000000000000e+02,2.130000000000000000e+02,5.019000000000000000e+03,1.405000000000000000e+04
2.370000000000000000e+02,2.160000000000000000e+02,4.974000000000000000e+03,1.373400000000000000e+04
2.380000000000000000e+02,1.940000000000000000e+02,4.920000000000000000e+03,1.347400000000000000e+04
2.390000000000000000e+02,1.880000000000000000e+02,4.852000000000000000e+03,1.326100000000000000e+04
2.400000000000000000e+02,1.930000000000000000e+02,4.826000000000000000e+03,1.296500000000000000e+04
2.410000000000000000e+02,1.760000000000000000e+02,4.711000000000000000e+03,1.262800000000000000e+04
2.420000000000000000e+02,1.960000000000000000e+02,4.572000000000000000e+03,1.232100000000000000e+04
2.430000000000000000e+02,1.730000000000000000e+02,4.451000000000000000e+03,1.233200000000000000e+04
2.440000000000000000e+02,1.670000000000000000e+02,4.479000000000000000e+03,1.175000000000000000e+04
2.450000000000000000e+02,1.670000000000000000e+02,4.313000000000000000e+03,1.147000000000000000e+04
2.460000000000000000e+02,1.370000000000000000e+02,4.280000000000000000e+03,1.116700000000000000e+04
2.470000000000000000e+02,1.700000000000000000e+02,4.234000000000000000e+03,1.081800000000000000e+04
2.480000000000000000e+02,1.400000000000000000e+02,4.145000000000000000e+03,1.101900000000000000e+04
2.490000000000000000e+02,1.490000000000000000e+02,4.007000000000000000e+03,1.050600000000000000e+04
2.500000000000000000e+02,1.580000000000000000e+02,3.978000000000000000e+03,1.042300000000000000e+04
2.510000000000000000e+02,1.580000000000000000e+02,3.973000000000000000e+03,1.011100000000000000e+04
2.520000000000000000e+02,1.600000000000000000e+02,3.767000000000000000e+03,1.002100000000000000e+04
2.530000000000000000e+02,1.140000000000000000e+02,3.762000000000000000e+03,9.694000000000000000e+03
2.540000000000000000e+02,1.220000000000000000e+02,3.630000000000000000e+03,9.472000000000000000e+03
2.550000000000000000e+02,9.300000000000000000e+01,3.503000000000000000e+03,9.317000000000000000e+03
2.560000000000000000e+02,1.160000000000000000e+02,3.522000000000000000e+03,9.272000000000000000e+03
2.570000000000000000e+02,1.180000000000000000e+02,3.451000000000000000e+03,8.870000000000000000e+03
2.580000000000000000e+02,1.060000000000000000e+02,3.341000000000000000e+03,8.719000000000000000e+03
2.590000000000000000e+02,1.010000000000000000e+02,3.310000000000000000e+03,8.446000000000000000e+03
2.600000000000000000e+02,1.060000000000000000e+02,3.307000000000000000e+03,8.213000000000000000e+03
2.610000000000000000e+02,1.180000000000000000e+02,3.263000000000000000e+03,8.212000000000000000e+03
2.620000000000000000e+02,9.000000000000000000e+01,3.187000000000000000e+03,8.181000000000000000e+03
2.630000000000000000e+02,7.100000000000000000e+01,3.142000000000000000e+03,7.826000000000000000e+03
2.640000000000000000e+02,9.800000000000000000e+01,2.929000000000000000e+03,7.630000000000000000e+03
2.650000000000000000e+02,8.300000000000000000e+01,3.005000000000000000e+03,7.566000000000000000e+03
2.660000000000000000e+02,8.200000000000000000e+01,2.764000000000000000e+03,7.269000000000000000e+03
2.670000000000000000e+02,1.050000000000000000e+02,2.851000000000000000e+03,7.232000000000000000e+03
2.680000000000000000e+02,7.500000000000000000e+01,2.749000000000000000e+03,7.052000000000000000e+03
2.690000000000000000e+02,7.100000000000000000e+01,2.704000000000000000e+03,6.853000000000000000e+03
2.700000000000000000e+02,6.400000000000000000e+01,2.621000000000000000e+03,6.718000000000000000e+03
2.710000000000000000e+02,6.700000000000000000e+01,2.725000000000000000e+03,6.516000000000000000e+03
2.720000000000000000e+02,6.500000000000000000e+01,2.525000000000000000e+03,6.559000000000000000e+03
2.730000000000000000e+02,5.500000000000000000e+01,2.505000000000000000e+03,6.297000000000000000e+03
2.740000000000000000e+02,6.800000000000000000e+01,2.439000000000000000e+03,6.162000000000000000e+03
2.750000000000000000e+02,6.900000000000000000e+01,2.434000000000000000e+03,6.215000000000000000e+03
2.760000000000000000e+02,6.100000000000000000e+01,2.358000000000000000e+03,5.985000000000000000e+03
2.770000000000000000e+02,4.800000000000000000e+01,2.284000000000000000e+03,5.842000000000000000e+03
2.780000000000000000e+02,4.900000000000000000e+01,2.230000000000000000e+03,5.619000000000000000e+03
2.790000000000000000e+02,5.700000000000000000e+01,2.275000000000000000e+03,5.619000000000000000e+03
2.800000000000000000e+02,5.300000000000000000e+01,2.248000000000000000e+03,5.536000000000000000e+03
2.810000000000000000e+02,4.900000000000000000e+01,2.058000000000000000e+03,5.474000000000000000e+03
2.820000000000000000e+02,5.700000000000000000e+01,2.132000000000000000e+03,5.240000000000000000e+03
2.830000000000000000e+02,4.000000000000000000e+01,2.079000000000000000e+03,5.102000000000000000e+03
2.840000000000000000e+02,4.300000000000000000e+01,2.047000000000000000e+03,5.049000000000000000e+03
2.850000000000000000e+02,4.300000000000000000e+01,2.024000000000000000e+03,5.104000000000000000e+03
2.860000000000000000e+02,5.100000000000000000e+01,1.995000000000000000e+03,4.889000000000000000e+03
2.870000000000000000e+02,3.100000000000000000e+01,1.919000000000000000e+03,4.888000000000000000e+03
2.880000000000000000e+02,4.200000000000000000e+01,1.831000000000000000e+03,4.874000000000000000e+03
2.890000000000000000e+02,3.200000000000000000e+01,1.912000000000000000e+03,4.702000000000000000e+03
2.900000000000000000e+02,4.200000000000000000e+01,1.835000000000000000e+03,4.539000000000000000e+03
2.910000000000000000e+02,3.100000000000000000e+01,1.790000000000000000e+03,4.519000000000000000e+03
2.920000000000000000e+02,3.000000000000000000e+01,1.853000000000000000e+03,4.488000000000000000e+03
2.930000000000000000e+02,3.500000000000000000e+01,1.735000000000000000e+03,4.242000000000000000e+03
2.940000000000000000e+02,3.100000000000000000e+01,1.752000000000000000e+03,4.222000000000000000e+03
2.950000000000000000e+02,2.800000000000000000e+01,1.733000000000000000e+03,4.116000000000000000e+03
2.960000000000000000e+02,2.100000000000000000e+01,1.642000000000000000e+03,4.204000000000000000e+03
2.970000000000000000e+02,2.400000000000000000e+01,1.569000000000000000e+03,4.027000000000000000e+03
2.980000000000000000e+02,3.300000000000000000e+01,1.598000000000000000e+03,3.972000000000000000e+03
2.990000000000000000e+02,2.800000000000000000e+01,1.496000000000000000e+03,3.877000000000000000e+03
3.000000000000000000e+02,2.600000000000000000e+01,1.469000000000000000e+03,3.867000000000000000e+03
3.010000000000000000e+02,1.200000000000000000e+01,1.490000000000000000e+03,3.796000000000000000e+03
3.020000000000000000e+02,1.500000000000000000e+01,1.485000000000000000e+03,3.764000000000000000e+03
3.030000000000000000e+02,1.800000000000000000e+01,1.454000000000000000e+03,3.631000000000000000e+03
3.040000000000000000e+02,1.600000000000000000e+01,1.437000000000000000e+03,3.599000000000000000e+03
3.050000000000000000e+02,2.100000000000000000e+01,1.398000000000000000e+03,3.634000000000000000e+03
3.060000000000000000e+02,1.800000000000000000e+01,1.342000000000000000e+03,3.486000000000000000e+03
3.070000000000000000e+02,1.300000000000000000e+01,1.417000000000000000e+03,3.467000000000000000e+03
3.080000000000000000e+02,1.700000000000000000e+01,1.474000000000000000e+03,3.300000000000000000e+03
3.090000000000000000e+02,1.500000000000000000e+01,1.338000000000000000e+03,3.363000000000000000e+03
3.100000000000000000e+02,1.300000000000000000e+01,1.370000000000000000e+03,3.168000000000000000e+03
3.110000000000000000e+02,1.700000000000000000e+01,1.257000000000000000e+03,3.160000000000000000e+03
3.120000000000000000e+02,1.400000000000000000e+01,1.285000000000000000e+03,3.182000000000000000e+03
3.130000000000000000e+02,1.400000000000000000e+01,1.231000000000000000e+03,3.084000000000000000e+03
3.140000000000000000e+02,2.200000000000000000e+01,1.293000000000000000e+03,2.996000000000000000e+03
3.150000000000000000e+02,1.000000000000000000e+01,1.283000000000000000e+03,3.021000000000000000e+03
3.160000000000000000e+02,9.000000000000000000e+00,1.237000000000000000e+03,2.960000000000000000e+03
3.170000000000000000e+02,9.000000000000000000e+00,1.226000000000000000e+03,3.015000000000000000e+03
3.180000000000000000e+02,7.000000000000000000e+00,1.183000000000000000e+03,3.001000000000000000e+03
3.190000000000000000e+02,8.000000000000000000e+00,1.161000000000000000e+03,2.766000000000000000e+03
3.200000000000000000e+02,1.600000000000000000e+01,1.267000000000000000e+03,2.731000000000000000e+03
3.210000000000000000e+02,8.000000000000000000e+00,1.129000000000000000e+03,2.722000000000000000e+03
3.220000000000000000e+02,1.600000000000000000e+01,1.205000000000000000e+03,2.821000000000000000e+03
3.230000000000000000e+02,1.500000000000000000e+01,1.075000000000000000e+03,2.683000000000000000e+03
3.240000000000000000e+02,7.000000000000000000e+00,1.091000000000000000e+03,2.674000000000000000e+03
3.250000000000000000e+02,9.000000000000000000e+00,1.122000000000000000e+03,2.609000000000000000e+03
3.260000000000000000e+02,8.000000000000000000e+00,1.053000000000000000e+03,2.599000000000000000e+03
3.270000000000000000e+02,9.000000000000000000e+00,1.056000000000000000e+03,2.593000000000000000e+03
3.280000000000000000e+02,7.000000000000000000e+00,1.093000000000000000e+03,2.476000000000000000e+03
3.290000000000000000e+02,9.000000000000000000e+00,1.069000000000000000e+03,2.392000000000000000e+03
3.300000000000000000e+02,7.000000000000000000e+00,1.002000000000000000e+03,2.562000000000000000e+03
3.310000000000000000e+02,8.000000000000000000e+00,9.910000000000000000e+02,2.329000000000000000e+03
3.320000000000000000e+02,5.000000000000000000e+00,1.040000000000000000e+03,2.383000000000000000e+03
3.330000000000000000e+02,5.000000000000000000e+00,1.102000000000000000e+03,2.406000000000000000e+03
3.340000000000000000e+02,3.000000000000000000e+00,1.002000000000000000e+03,2.369000000000000000e+03
3.350000000000000000e+02,5.000000000000000000e+00,9.650000000000000000e+02,2.233000000000000000e+03
3.360000000000000000e+02,6.000000000000000000e+00,9.700000000000000000e+02,2.305000000000000000e+03
3.370000000000000000e+02,7.000000000000000000e+00,9.710000000000000000e+02,2.269000000000000000e+03
3.380000000000000000e+02,5.000000000000000000e+00,9.550000000000000000e+02,2.209000000000000000e+03
3.390000000000000000e+02,1.000000000000000000e+00,9.000000000000000000e+02,2.192000000000000000e+03
3.400000000000000000e+02,6.000000000000000000e+00,9.960000000000000000e+02,2.099000000000000000e+03
3.410000000000000000e+02,5.000000000000000000e+00,9.440000000000000000e+02,2.152000000000000000e+03
3.420000000000000000e+02,4.000000000000000000e+00,8.970000000000000000e+02,2.085000000000000000e+03
3.430000000000000000e+02,3.000000000000000000e+00,8.770000000000000000e+02,2.056000000000000000e+03
3.440000000000000000e+02,4.000000000000000000e+00,9.130000000000000000e+02,2.073000000000000000e+03
3.450000000000000000e+02,3.000000000000000000e+00,8.650000000000000000e+02,2.010000000000000000e+03
3.460000000000000000e+02,8.000000000000000000e+00,8.530000000000000000e+02,1.964000000000000000e+03
3.470000000000000000e+02,3.000000000000000000e+00,8.570000000000000000e+02,1.934000000000000000e+03
3.480000000000000000e+02,4.000000000000000000e+00,8.460000000000000000e+02,2.016000000000000000e+03
3.490000000000000000e+02,2.000000000000000000e+00,8.470000000000000000e+02,1.874000000000000000e+03
3.500000000000000000e+02,4.000000000000000000e+00,8.600000000000000000e+02,1.932000000000000000e+03
3.510000000000000000e+02,5.000000000000000000e+00,8.590000000000000000e+02,1.987000000000000000e+03
3.520000000000000000e+02,6.000000000000000000e+00,8.160000000000000000e+02,1.771000000000000000e+03
3.530000000000000000e+02,4.000000000000000000e+00,7.880000000000000000e+02,1.880000000000000000e+03
3.540000000000000000e+02,4.000000000000000000e+00,8.100000000000000000e+02,1.831000000000000000e+03
3.550000000000000000e+02,1.000000000000000000e+00,7.950000000000000000e+02,1.766000000000000000e+03
3.560000000000000000e+02,2.000000000000000000e+00,7.970000000000000000e+02,1.783000000000000000e+03
3.570000000000000000e+02,3.000000000000000000e+00,7.320000000000000000e+02,1.793000000000000000e+03
3.580000000000000000e+02,2.000000000000000000e+00,7.990000000000000000e+02,1.762000000000000000e+03
3.590000000000000000e+02,1.000000000000000000e+00,7.460000000000000000e+02,1.749000000000000000e+03
3.600000000000000000e+02,3.000000000000000000e+00,7.760000000000000000e+02,1.711000000000000000e+03
3.610000000000000000e+02,3.000000000000000000e+00,7.140000000000000000e+02,1.723000000000000000e+03
3.620000000000000000e+02,2.000000000000000000e+00,7.350000000000000000e+02,1.690000000000000000e+03
3.630000000000000000e+02,1.000000000000000000e+00,7.150000000000000000e+02,1.622000000000000000e+03
3.640000000000000000e+02,3.000000000000000000e+00,7.090000000000000000e+02,1.677000000000000000e+03
3.650000000000000000e+02,3.000000000000000000e+00,6.990000000000000000e+02,1.658000000000000000e+03
3.660000000000000000e+02,1.000000000000000000e+00,6.980000000000000000e+02,1.621000000000000000e+03
3.670000000000000000e+02,3.000000000000000000e+00,7.230000000000000000e+02,1.591000000000000000e+03
3.680000000000000000e+02,4.000000000000000000e+00,7.240000000000000000e+02,1.581000000000000000e+03
3.690000000000000000e+02,1.000000000000000000e+00,7.130000000000000000e+02,1.583000000000000000e+03
3.700000000000000000e+02,1.000000000000000000e+00,7.010000000000000000e+02,1.542000000000000000e+03
3.710000000000000000e+02,0.000000000000000000e+00,6.460000000000000000e+02,1.591000000000000000e+03
3.720000000000000000e+02,1.000000000000000000e+00,6.600000000000000000e+02,1.508000000000000000e+03
3.730000000000000000e+02,4.000000000000000000e+00,6.220000000000000000e+02,1.501000000000000000e+03
